model num,web,"theta(0,0)","theta(0,1)","theta(0,2)","theta(0,3)","theta(1,0)","theta(1,1)","theta(1,2)","theta(1,3)",fibers,seed,iso
14143,1.2402718874480876,13.122656983064692,94.01571956217506,76.84321722468447,9.969269580770218,27.19396896805747,3.5194318374648117,109.74905587133279,70.3142374157925,TRUE,0.5,0.42447093049002105
14144,1.6079125448474771,160.47201062534864,7.872153526324305,142.30571147344756,140.81346315229865,51.79589979166673,84.48966269441306,172.00016415408385,87.33234581430493,TRUE,0.5,0.3014345202458897
14145,1.7315631584307005,110.80377136372019,32.67500165647152,120.79567846912963,111.4405334172568,158.78374274667357,174.91302258633436,95.55186936097344,70.24025058371447,TRUE,0.5,0.4692660682101766
14146,1.8503594844688767,117.06756941361078,165.20604278669438,89.72288946236414,175.4694543055141,95.11310687370143,176.352742569593,166.63666533219862,8.439184462448615,TRUE,0.5,0.5527929475835515
14147,2.7944108067756623,10.451154737614852,146.61334578061917,174.85608910835913,93.59208354848016,57.02900035848665,131.14770784066994,142.7457287906626,37.002366113560385,TRUE,0.5,0.7388717796483526
14148,2.828399964514843,37.76390477720238,46.61228754824625,57.680208205264165,15.00603527382032,159.09839637527188,172.64190900730543,123.43045215305098,46.912538354040386,TRUE,0.5,0.3941658704033623
14149,2.481235570229405,169.63371207815158,115.24663700342467,43.704764557930076,140.5930150414519,20.95252987024962,9.827059426689516,37.0067780268914,16.544833848811418,TRUE,0.5,0.5909828980214852
14150,1.418928245902944,110.85482431623396,3.4358981099381785,61.00375199225478,118.29133200888316,58.859747779452086,107.89060291550507,7.84319920590429,63.52804053479558,TRUE,0.5,0.6924416546114132
14151,2.8515930883414864,154.4864120585486,90.31895637829903,101.4162202079197,146.2210773075596,13.108674022283424,110.31765275155148,129.70745974312905,66.39500050210654,TRUE,0.5,0.5696462891379177
14152,1.5835491454734552,35.47422402689552,77.25324961955164,70.17057997699456,131.18624385015485,151.5777011882225,150.1327901851209,73.36400824321728,68.18305532091287,TRUE,0.5,0.3409223416033843
14153,1.5850439448561886,135.11090376921487,21.560697307667883,31.916211390110696,98.96302611946236,71.75239310368052,1.0649172470535748,95.12706116025656,63.77788793102648,TRUE,0.5,0.7484851216139445
14154,1.8589120177584395,120.89636040962044,21.91953279538504,93.83385836828285,96.87916862411275,50.811689082317095,127.86592522119716,45.52045885861399,176.3412741737513,TRUE,0.5,0.4493685859270159
14155,2.5665637764875413,57.2999610345485,32.82005160523794,0.6414595910283473,128.81505904969677,23.906518206011267,117.3063082458884,108.02427021162299,168.867274624459,TRUE,0.5,0.47344050250212216
14156,1.4303150943903482,149.8926668514188,116.35374975686227,157.6438253210001,6.661996942180069,52.00433352318684,60.21111541159006,54.51517771008312,142.1828545653497,TRUE,0.5,0.5489554028843676
14157,2.8329384587578073,0.14698263548693252,8.671179516348202,102.63513098365196,25.31647858699069,126.21831141408974,83.13132679074108,48.1866608518898,92.20631499115223,TRUE,0.5,0.6165180444110916
14158,2.6481582383697675,127.5155975708812,66.38610705410196,71.82681807655378,102.53744111270571,27.890506507228924,159.86559927907336,30.529227428670143,5.766530391449073,TRUE,0.5,0.36431413867430695
14159,1.2101070918472216,125.17701284641039,40.42820522133949,15.252559153523624,47.21762832448566,133.62083456647747,103.17728609492265,136.47691081616517,94.35094191353289,TRUE,0.5,0.6954389817089268
14160,1.4759004620755796,108.57134804055842,21.383637482792285,117.0942391640061,63.349222903517855,77.24721154855716,156.11372557346658,14.520470813618596,172.7855656924173,TRUE,0.5,0.27808789206350637
14161,1.3471614276814547,125.82478869913798,49.45305512999199,155.12161077244127,19.315865065733735,84.91370808572569,140.42329210878293,5.504771174657429,106.15602821366485,TRUE,0.5,0.7120750584710449
14162,2.2633653998915158,14.215060897870911,44.517302359435035,125.64418044923693,132.09904250718762,102.96326123117967,116.90583417522062,16.247430812903062,94.79711285059784,TRUE,0.5,0.5484914343970809
14163,2.600758427179395,46.78316306641577,33.277001293482826,178.3656978025465,59.203855437631155,178.21106196903858,161.14091349424905,81.82732526010557,94.64915464795682,TRUE,0.5,0.41450668848931527
14164,1.6765944227008416,134.2506077976797,15.441134442286073,17.855261889407018,22.063471730585913,173.36476652374773,116.08487629098303,112.7123703936847,39.407592702077174,TRUE,0.5,0.7183702516395596
14165,2.286301934701303,157.36212793931438,122.74057073460605,92.42121487227729,42.09444007053652,127.06169991226304,83.01734208809296,49.83455290900144,151.3849124393519,TRUE,0.5,0.504906522526341
14166,1.5881969142868253,165.12264150155144,9.458238950370026,69.69437929656729,177.7213263643493,82.82131830099141,166.44912786187797,145.73823623014303,178.42753326396652,TRUE,0.5,0.5319162796325789
14167,2.4963149240526934,173.74600785029403,70.60992750373963,140.11075258046696,65.89133785708847,92.0783900438056,68.62443562601987,55.31778101736113,157.32355512564516,TRUE,0.5,0.3457058662750173
14168,2.03835036798752,153.6761313095577,88.47857350185105,92.05182891987054,71.67459990910143,92.20683765583117,53.63939895681196,37.898675330441904,75.4404209429561,TRUE,0.5,0.6275512511741093
14169,1.448641612599098,119.28254851300143,46.10245870100393,157.08844968560481,168.2805295898362,80.25889754735307,105.12933691762304,46.77308173266576,122.27336612988829,TRUE,0.5,0.7233700437371
14170,1.0581302593050061,20.94265425123047,134.774575892633,82.96341401633033,133.42054443700698,101.44908179171274,49.92722544265419,47.8145435502442,80.01403661593861,TRUE,0.5,0.6358577876988836
14171,2.5271932786771556,71.10580131678763,79.67341001633332,115.70684116009684,132.5903278909666,49.45238846454859,171.52471673214794,23.048992739282852,155.95797943451262,TRUE,0.5,0.6389784853160458
14172,2.8996040710170483,16.783397324945238,53.527732322487445,162.60316971551265,130.7078528034321,29.943517214829455,54.79564250933335,80.33316952600046,117.53646171266925,TRUE,0.5,0.6487698548528305
14173,2.7596694457672744,144.65792837011523,120.8423407619269,173.40819139590997,103.98081887966465,107.86886825315396,61.698488888807056,159.93757360388253,53.28339584140065,TRUE,0.5,0.5017205922939978
14174,2.3819754525711803,131.94334955322094,80.25066834356204,127.55740578914451,107.4995411783259,37.90398381088812,32.373709807566385,94.44958602647885,145.45319306794593,TRUE,0.5,0.26416222093445446
14175,1.086348824190786,95.5517132230046,148.53058901600173,133.44387256832724,47.879319357719886,147.1155969749865,151.7476477810534,3.4213404075839016,173.28925558606542,TRUE,0.5,0.2880745307511382
14176,1.9412435642734005,12.91299467593553,36.59796886744313,90.82068089996095,59.39574311736529,166.79102809630706,168.7411828513775,151.98402429912167,132.51975408729615,TRUE,0.5,0.280074998907963
14177,1.8819107738782295,44.83234568638438,148.63846953385524,145.19255889480883,76.94733163885185,141.6373706595818,47.09388815244674,146.6281845786023,120.72828972055748,TRUE,0.5,0.6887699360841072
14178,1.6759971498560473,96.13628167434868,67.92705899625966,44.35706689666922,162.01234842485368,76.7626547350973,3.3318470013606403,148.24550625735603,163.20514984501335,TRUE,0.5,0.3865639927567954
14179,1.0749178688767835,58.38161724841558,54.0740685132564,82.2587533025853,107.643919999519,168.42323356917373,24.09620054416476,111.13017770680536,6.871490089452603,TRUE,0.5,0.5312253163622
14180,1.3222391498931012,117.40037054940217,82.5080005590343,73.8714134967877,88.40831099782727,117.30384156261412,51.80351278840042,134.1695003329042,132.09299748967578,TRUE,0.5,0.3438839882180966
14181,1.5894784956634649,133.52451447389262,69.27507385965372,108.21445661942614,20.294294537481672,101.79482168691072,125.02295783346666,85.27953058038857,137.309542923705,TRUE,0.5,0.42011196161374875
14182,2.9167991360946948,151.7351811170121,174.41146326781092,14.28521915001653,174.48891707638137,113.47735510263087,21.5522886415857,118.32278742393763,79.72032136048065,TRUE,0.5,0.4011514992075958
14183,1.6927017086464438,176.95187868165934,93.11909535378028,157.550391109519,94.71969941927584,105.22699034730431,48.49993146607592,96.34776784458735,34.64751416273294,TRUE,0.5,0.30432962078518955
14184,1.6136660402472898,59.20784303944663,133.7875200548308,92.64576035651403,95.73261089712209,47.76427495256059,158.3898836629713,162.50284939586945,132.68341223115715,TRUE,0.5,0.5650343194964782
14185,2.241558479391477,55.568959408832946,129.02565150109254,2.9121267994046804,1.478102743124591,103.47571135800955,159.22978635437747,19.8279942225368,172.61675150234825,TRUE,0.5,0.25548174957200115
14186,1.666115882617467,53.450062642016746,18.363640264933498,152.52297751413496,151.0048092706661,163.46869122372934,153.6809329466333,115.06004814123445,57.44091045314816,TRUE,0.5,0.5792617360225719
14187,1.913360152601045,160.94520686284622,65.781110709139,116.25626591656477,13.679739853816345,122.5021754791574,140.88103191605984,55.846029414653586,0.2774628159891198,TRUE,0.5,0.3092796552360927
14188,1.9867843097011468,0.34859859810264693,74.00001690087761,138.46885556175187,169.9645280575707,116.22571638240316,34.23242476067923,131.76329420924745,147.88664717351355,TRUE,0.5,0.49484995639146057
14189,2.791067104288179,153.10952710430638,94.7085737258083,171.01108496844964,48.45574777930445,9.75634931982021,55.94040868154404,61.33572119622397,110.04350063567611,TRUE,0.5,0.7088126090909936
14190,1.2282550961455807,153.2698767797563,94.58795913370685,24.973566209702614,10.484091681908893,5.6991410860084315,99.83450907246194,152.13486395624054,159.512120672322,TRUE,0.5,0.5703292941379741
14191,1.0473293996121547,109.30645925185215,149.26140954768638,134.2083879231412,2.0378443335220218,1.1746607396878868,7.976171064278789,59.68776832309629,13.26300993006886,TRUE,0.5,0.30771426291338777
14192,1.65427394973626,147.1574299316609,65.42244007249779,76.03532570018481,46.276783228348194,47.147970067249794,162.3175066132288,6.795226942723925,50.42465779466194,TRUE,0.5,0.5174911081086842
14193,2.036183549415993,51.000658267894146,174.66363381349802,151.79981643703312,172.62420772312484,110.62212258812367,38.697693245106876,66.23945568423568,36.297440534520426,TRUE,0.5,0.2638590291106851
14194,2.5820197243489904,39.39538377153587,167.15810199474316,72.66896874526446,137.80379670687378,21.049061656550336,96.33128282512115,160.9072273541629,7.541042706361141,TRUE,0.5,0.36187109557421476
14195,1.0125071981039067,35.266240888523626,168.81830856074785,63.232308672871596,115.18544428547811,74.0581183361285,151.13253610593028,113.73543951432691,57.16581113958998,TRUE,0.5,0.41370851168544226
14196,2.2757717000422475,3.5435084115441575,147.8727162527988,84.67592174083683,134.6688750713804,157.77169772189885,16.862446486627093,41.105171812983876,172.94824933845288,TRUE,0.5,0.664332429252737
14197,2.8092232443378653,31.305524006694775,91.00724282790412,27.88147097330155,14.413390338485597,97.17831670160574,94.45617074638524,106.11280468171496,171.7979424599262,TRUE,0.5,0.332250096205869
14198,2.1779892363670585,49.13734776591752,29.470512795753162,84.2017190238922,33.2888768024949,169.96354830112753,178.57968173357727,24.150285575115273,63.03696997262899,TRUE,0.5,0.6482406167772117
14199,2.605259207521871,17.192539879695744,140.52143274028802,64.3892053571218,25.02641271641653,108.3242546638431,134.37000177964399,62.652788557012784,117.13704995574362,TRUE,0.5,0.6432151780380666
14200,1.0956382706545407,12.585245812512348,91.9689006855209,22.752454157472258,11.14240194045848,173.9991897280831,43.50121871771206,1.5109905889839332,150.54273949578942,TRUE,0.5,0.5445529065510223
14201,2.6622663232864276,160.84575410914658,15.056853847030261,141.15634694269826,110.68818448959199,48.49824541796588,126.11402554410188,95.51044044981954,107.9655208252138,TRUE,0.5,0.37403939681454856
14202,2.5929060262201435,86.12114069375419,47.75318943280079,10.09912404679843,4.3796320109066516,11.39067172347644,147.089795893043,45.339548506635154,95.4691328065463,TRUE,0.5,0.3608855127968297
14203,1.8200667925480352,104.79708055035881,23.071401582508464,115.33552106372845,31.913920510693355,134.3896672120251,49.82014886261786,91.68163839643974,31.282591758468936,TRUE,0.5,0.4283830139739739
14204,1.9012423351523178,6.266711439419418,153.8447424983545,155.17654339910692,92.67393992374564,1.9845742800291333,107.07388725093756,127.41892681990083,143.78359441274006,TRUE,0.5,0.5061131284907174
14205,2.55439545312249,39.855791060659776,113.6775477953026,25.855725323884844,35.4728939555062,56.700611896155074,84.00910166158621,15.494903309512559,32.36190997359954,TRUE,0.5,0.5476784912332322
14206,1.7801864870397912,83.58939824239052,130.86752652199158,74.56939802843463,72.05184141154123,38.15252523777049,37.72140788520484,47.69906160644793,16.40263027866898,TRUE,0.5,0.42120317655844286
14207,1.0120984597765974,164.57088866337457,71.56671516121877,49.70268542059373,94.21636772072843,129.70892141917662,29.651089985705863,93.70092924158122,134.0346795986037,TRUE,0.5,0.3050612444073304
14208,1.5097681537874972,39.49661558178157,34.805226697597874,19.998787708042553,162.42772825684835,56.18547080393531,58.337809556021234,158.70459570747386,135.7332436236076,TRUE,0.5,0.3431561127898888
14209,2.024009923207341,14.406947080152484,105.83432318657668,136.95012176295947,18.84047065933501,83.18428032889688,20.64677805086251,20.59907100497928,174.79037420999333,TRUE,0.5,0.6570664827490851
14210,2.6096622766326085,112.18056583697518,91.63546219759934,13.335200388549143,30.549727062158652,28.71968486080704,83.68053420081309,160.6475826172386,136.32435154317875,TRUE,0.5,0.40686393413923994
14211,2.2982703755167577,21.661575097292598,83.46353084816677,62.949008741542315,33.425330549434804,68.00051865125306,97.07848021227451,99.09551349891775,80.2639543296341,TRUE,0.5,0.31204595281049613
14212,1.4903039806518856,10.141320215323862,47.97882844469426,86.19683073000873,38.20846625908778,120.05171009305003,15.2107852414961,87.21343157764173,60.18473360229607,TRUE,0.5,0.3233079605008607
14213,2.780776663445871,16.191494882830668,76.202667644545,54.8599648815078,27.437199687232578,35.014226680318856,97.9304293243158,115.4226538274673,102.47330315923718,TRUE,0.5,0.3282731127537486
14214,1.2449342892634647,33.98225332578556,52.84995628885377,18.932052893763952,33.690498379998886,127.72687404938138,47.16145771816676,50.666024050004474,33.073153159390095,TRUE,0.5,0.5360730694954475
14215,2.170046061973961,13.21112349393407,156.26269081285835,59.42684340355841,137.33987818897492,85.44950601945831,161.8069868311773,47.54152756965254,144.447681633542,TRUE,0.5,0.6373404016921037
14216,2.011365377246734,103.6218721996915,0.13816827806204063,115.59096693996771,0.613168823590968,98.9203381458313,39.84028895595807,135.51324095507206,84.96819210044619,TRUE,0.5,0.5847373619296294
14217,2.905802089347879,151.06578026364795,53.1464023479768,118.94967949732909,101.63225427949695,16.15617593679224,174.97597207474473,81.05987145292472,82.28686523245423,TRUE,0.5,0.5199501190770526
14218,1.5056431142620383,32.368721154942556,170.4601904074262,50.55340615732745,90.32035091210935,47.4311989248972,87.0717548403844,146.52509253287445,15.655004346570397,TRUE,0.5,0.640009327033331
14219,1.072559504735221,2.143357059883628,143.2219604727336,4.16362188580437,91.16205058271191,106.59690241858829,73.58950551197817,66.86796224794936,117.42902469328943,TRUE,0.5,0.30486215664975946
14220,2.705853229827631,48.6242222006626,119.00406593296648,151.00989025330747,5.907657506855268,41.31697061394958,63.646142604145375,74.14273505834808,12.701833957774245,TRUE,0.5,0.6350203030749566
14221,1.0877160998167472,45.92249809708218,35.33157205166897,108.67465819873361,163.16886953784046,80.39432048863135,51.903252104479584,48.61284348311545,67.85981252417389,TRUE,0.5,0.34955376063334376
14222,2.684736052098753,131.48947666772065,66.83272733231924,137.54374557563048,127.13070883711526,176.77786426094048,172.10576880225804,68.2654978726803,9.310717928464921,TRUE,0.5,0.6908834397065831
14223,2.6943191910212887,130.6455999312991,176.9477227854177,69.87970834910796,81.80416355042053,173.7517947766068,108.91710914304231,154.973342838802,34.503157190426215,TRUE,0.5,0.6146065620187686
14224,1.1922702881387761,40.48148726370993,165.8979921578024,65.59762982176977,106.43225955191778,1.595577053315365,58.560988093328106,53.95999108195345,118.6241940245094,TRUE,0.5,0.616739353547188
